"Date","County","Pollutant","Measurement","AQI"
2020-02-16,"Alameda","Ozone",0.020941,31
2020-02-17,"Alameda","Ozone",0.013292,19
2020-02-17,"Alameda","Ozone",0.017,19
2020-02-18,"Alameda","Ozone",0.018,29
2020-02-18,"Alameda","Ozone",0.015706,29
2020-02-19,"Alameda","Ozone",0.011333,18
2020-02-19,"Alameda","Ozone",0.013412,18
2020-02-20,"Alameda","Ozone",0.020667,33
2020-02-20,"Alameda","Ozone",0.026588,33
2020-02-21,"Alameda","Ozone",0.019208,32
2020-02-21,"Alameda","Ozone",0.021235,32
2020-02-22,"Alameda","Ozone",0.026042,34
2020-02-22,"Alameda","Ozone",0.033235,34
2020-02-23,"Alameda","Ozone",0.025292,33
2020-02-23,"Alameda","Ozone",0.021588,31
2020-02-24,"Alameda","Ozone",0.010625,20
2020-02-24,"Alameda","Ozone",0.012118,20
2020-02-25,"Alameda","Ozone",0.017375,31
2020-02-25,"Alameda","Ozone",0.021,31
2020-02-26,"Alameda","Ozone",0.019208,31
2020-02-26,"Alameda","Ozone",0.023706,31
2020-02-27,"Alameda","Ozone",0.024063,31
2020-02-27,"Alameda","Ozone",0.025714,31
2020-02-28,"Alameda","Ozone",0.028125,27
2020-02-29,"Alameda","Ozone",0.033526,35
2020-02-29,"Alameda","Ozone",0.033941,35
2020-03-01,"Alameda","Ozone",0.031792,33
2020-03-01,"Alameda","Ozone",0.035235,33
2020-03-02,"Alameda","Ozone",0.0259,35
2020-03-02,"Alameda","Ozone",0.023882,35
2020-03-03,"Alameda","Ozone",0.014583,26
2020-03-03,"Alameda","Ozone",0.013588,26
2020-03-04,"Alameda","Ozone",0.021667,31
2020-03-04,"Alameda","Ozone",0.028706,31
2020-03-05,"Alameda","Ozone",0.026875,30
2020-03-05,"Alameda","Ozone",0.030412,30
2020-03-06,"Alameda","Ozone",0.03225,31
2020-03-06,"Alameda","Ozone",0.031941,31
2020-03-07,"Alameda","Ozone",0.026792,31
2020-03-07,"Alameda","Ozone",0.027235,31
2020-03-08,"Alameda","Ozone",0.024833,33
2020-03-08,"Alameda","Ozone",0.028059,33
2020-03-09,"Alameda","Ozone",0.026958,33
2020-03-09,"Alameda","Ozone",0.029,33
2020-03-10,"Alameda","Ozone",0.02575,31
2020-03-10,"Alameda","Ozone",0.023059,30
2020-03-11,"Alameda","Ozone",0.019875,29
2020-03-11,"Alameda","Ozone",0.022471,29
2020-03-12,"Alameda","Ozone",0.017208,31
2020-03-12,"Alameda","Ozone",0.020765,31
2020-03-13,"Alameda","Ozone",0.028375,34
2020-03-13,"Alameda","Ozone",0.035059,34
2020-03-14,"Alameda","Ozone",0.033167,33
2020-03-14,"Alameda","Ozone",0.033059,33
2020-03-15,"Alameda","Ozone",0.035208,37
2020-03-15,"Alameda","Ozone",0.033765,37
2020-03-16,"Alameda","Ozone",0.030375,35
2020-03-16,"Alameda","Ozone",0.029,35
2020-03-17,"Alameda","Ozone",0.026333,33
2020-03-17,"Alameda","Ozone",0.029353,33
2020-03-18,"Alameda","Ozone",0.026375,34
2020-03-18,"Alameda","Ozone",0.027647,34
2020-03-19,"Alameda","Ozone",0.026529,33
2020-03-19,"Alameda","Ozone",0.027375,33
2020-03-20,"Alameda","Ozone",0.022167,31
2020-03-20,"Alameda","Ozone",0.024765,31
2020-03-21,"Alameda","Ozone",0.023333,36
2020-03-21,"Alameda","Ozone",0.025882,36
2020-03-22,"Alameda","Ozone",0.021833,31
2020-03-22,"Alameda","Ozone",0.024353,31
2020-03-23,"Alameda","Ozone",0.036125,38
2020-03-23,"Alameda","Ozone",0.038706,38
2020-03-24,"Alameda","Ozone",0.029375,36
2020-03-24,"Alameda","Ozone",0.029118,36
2020-03-25,"Alameda","Ozone",0.024417,35
2020-03-25,"Alameda","Ozone",0.027118,35
2020-03-26,"Alameda","Ozone",0.02075,30
2020-03-26,"Alameda","Ozone",0.022647,30
2020-03-27,"Alameda","Ozone",0.035542,43
2020-03-27,"Alameda","Ozone",0.042353,43
2020-03-28,"Alameda","Ozone",0.031417,40
2020-03-28,"Alameda","Ozone",0.031353,40
2020-03-29,"Alameda","Ozone",0.033708,38
2020-03-29,"Alameda","Ozone",0.035176,38
2020-03-30,"Alameda","Ozone",0.024542,31
2020-03-30,"Alameda","Ozone",0.022765,31
2020-03-31,"Alameda","Ozone",0.018375,23
2020-03-31,"Alameda","Ozone",0.019765,23
2020-04-01,"Alameda","Ozone",0.025333,32
2020-04-01,"Alameda","Ozone",0.026235,32
2020-04-02,"Alameda","Ozone",0.021208,29
2020-04-02,"Alameda","Ozone",0.023529,29
2020-04-03,"Alameda","Ozone",0.0245,29
2020-04-03,"Alameda","Ozone",0.027706,29
2020-04-04,"Alameda","Ozone",0.0275,27
2020-04-04,"Alameda","Ozone",0.027412,27
2020-04-05,"Alameda","Ozone",0.026792,31
2020-04-05,"Alameda","Ozone",0.026529,31
2020-04-06,"Alameda","Ozone",0.018958,28
2020-04-06,"Alameda","Ozone",0.019059,28
2020-04-07,"Alameda","Ozone",0.022875,31
2020-04-07,"Alameda","Ozone",0.025824,31
2020-04-08,"Alameda","Ozone",0.028583,31
2020-04-08,"Alameda","Ozone",0.031294,31
2020-04-09,"Alameda","Ozone",0.029042,30
2020-04-09,"Alameda","Ozone",0.029706,30
2020-04-10,"Alameda","Ozone",0.030833,31
2020-04-10,"Alameda","Ozone",0.032882,31
2020-04-11,"Alameda","Ozone",0.032333,33
2020-04-11,"Alameda","Ozone",0.032059,33
2020-04-12,"Alameda","Ozone",0.035792,37
2020-04-12,"Alameda","Ozone",0.036,37
2020-04-13,"Alameda","Ozone",0.030083,36
2020-04-13,"Alameda","Ozone",0.026882,36
2020-04-14,"Alameda","Ozone",0.026083,39
2020-04-14,"Alameda","Ozone",0.030235,39
2020-04-15,"Alameda","Ozone",0.026375,31
2020-04-15,"Alameda","Ozone",0.028588,31
2020-04-16,"Alameda","Ozone",0.024542,26
2020-04-16,"Alameda","Ozone",0.024706,26
2020-04-17,"Alameda","Ozone",0.033958,35
2020-04-17,"Alameda","Ozone",0.035765,35
2020-04-18,"Alameda","Ozone",0.0365,37
2020-04-18,"Alameda","Ozone",0.035294,36
2020-04-19,"Alameda","Ozone",0.034167,34
2020-04-19,"Alameda","Ozone",0.035882,34
2020-04-20,"Alameda","Ozone",0.033458,34
2020-04-20,"Alameda","Ozone",0.032412,34
2020-04-21,"Alameda","Ozone",0.027667,29
2020-04-21,"Alameda","Ozone",0.027706,29
2020-04-22,"Alameda","Ozone",0.0196,25
2020-04-22,"Alameda","Ozone",0.019385,25
2020-04-23,"Alameda","Ozone",0.02215,26
2020-04-23,"Alameda","Ozone",0.023,26
2020-04-24,"Alameda","Ozone",0.018458,29
2020-04-24,"Alameda","Ozone",0.018294,29
2020-04-25,"Alameda","Ozone",0.017333,23
2020-04-25,"Alameda","Ozone",0.019941,23
2020-04-26,"Alameda","Ozone",0.027917,33
2020-04-26,"Alameda","Ozone",0.031353,33
2020-04-27,"Alameda","Ozone",0.023917,29
2020-04-27,"Alameda","Ozone",0.022059,29
2020-04-28,"Alameda","Ozone",0.02,22
2020-04-28,"Alameda","Ozone",0.022765,22
2020-04-29,"Alameda","Ozone",0.020833,22
2020-04-29,"Alameda","Ozone",0.020118,22
2020-04-30,"Alameda","Ozone",0.030042,34
2020-04-30,"Alameda","Ozone",0.033706,34
2020-05-01,"Alameda","Ozone",0.029792,35
2020-05-01,"Alameda","Ozone",0.029706,35
2020-05-02,"Alameda","Ozone",0.021125,23
2020-05-02,"Alameda","Ozone",0.022059,23
2020-05-03,"Alameda","Ozone",0.032458,37
2020-05-03,"Alameda","Ozone",0.033529,37
2020-05-04,"Alameda","Ozone",0.031458,36
2020-05-04,"Alameda","Ozone",0.033059,36
2020-05-05,"Alameda","Ozone",0.028333,31
2020-05-05,"Alameda","Ozone",0.028235,31
2020-05-06,"Alameda","Ozone",0.028208,37
2020-05-06,"Alameda","Ozone",0.027647,37
2020-05-07,"Alameda","Ozone",0.023708,36
2020-05-07,"Alameda","Ozone",0.024706,36
2020-05-08,"Alameda","Ozone",0.030667,45
2020-05-08,"Alameda","Ozone",0.035353,45
2020-05-09,"Alameda","Ozone",0.031875,32
2020-05-09,"Alameda","Ozone",0.033471,32
2020-05-10,"Alameda","Ozone",0.03375,36
2020-05-10,"Alameda","Ozone",0.033235,36
2020-05-11,"Alameda","Ozone",0.031292,36
2020-05-11,"Alameda","Ozone",0.032471,36
2020-05-12,"Alameda","Ozone",0.034167,35
2020-05-12,"Alameda","Ozone",0.033882,35
2020-05-13,"Alameda","Ozone",0.021625,27
2020-05-13,"Alameda","Ozone",0.020353,27
2020-05-14,"Alameda","Ozone",0.021333,27
2020-05-14,"Alameda","Ozone",0.022941,27
2020-05-15,"Alameda","Ozone",0.028,31
2020-05-15,"Alameda","Ozone",0.029824,31
2020-05-16,"Alameda","Ozone",0.019958,25
2020-05-16,"Alameda","Ozone",0.017647,21
2020-05-17,"Alameda","Ozone",0.030458,31
2020-05-17,"Alameda","Ozone",0.033,31
2020-05-18,"Alameda","Ozone",0.032625,33
2020-05-18,"Alameda","Ozone",0.032,33
2020-05-19,"Alameda","Ozone",0.030208,31
2020-05-19,"Alameda","Ozone",0.031235,31
2020-05-20,"Alameda","Ozone",0.026,28
2020-05-20,"Alameda","Ozone",0.025412,28
2020-05-21,"Alameda","Ozone",0.024833,27
2020-05-21,"Alameda","Ozone",0.026765,27
2020-05-22,"Alameda","Ozone",0.026792,32
2020-05-22,"Alameda","Ozone",0.025824,32
2020-05-23,"Alameda","Ozone",0.022208,30
2020-05-23,"Alameda","Ozone",0.023765,30
2020-05-24,"Alameda","Ozone",0.024083,34
2020-05-24,"Alameda","Ozone",0.025059,34
2020-05-25,"Alameda","Ozone",0.024,37
2020-05-25,"Alameda","Ozone",0.024765,37
2020-05-26,"Alameda","Ozone",0.015583,31
2020-05-26,"Alameda","Ozone",0.017176,31
2020-05-27,"Alameda","Ozone",0.017667,21
2020-05-27,"Alameda","Ozone",0.020412,21
2020-05-28,"Alameda","Ozone",0.024042,24
2020-05-28,"Alameda","Ozone",0.025059,24
2020-05-29,"Alameda","Ozone",0.026333,28
2020-05-29,"Alameda","Ozone",0.026941,28
2020-05-30,"Alameda","Ozone",0.025042,24
2020-05-30,"Alameda","Ozone",0.025294,24
2020-05-31,"Alameda","Ozone",0.026083,27
2020-05-31,"Alameda","Ozone",0.026176,27
2020-06-01,"Alameda","Ozone",0.021292,26
2020-06-01,"Alameda","Ozone",0.019941,26
2020-06-02,"Alameda","Ozone",0.025375,38
2020-06-02,"Alameda","Ozone",0.028471,38
2020-06-03,"Alameda","Ozone",0.021542,30
2020-06-03,"Alameda","Ozone",0.022471,30
2020-06-04,"Alameda","Ozone",0.023833,29
2020-06-05,"Alameda","Ozone",0.028833,29
2020-06-05,"Alameda","Ozone",0.029176,29
2020-06-06,"Alameda","Ozone",0.029083,28
2020-06-06,"Alameda","Ozone",0.028706,28
2020-06-07,"Alameda","Ozone",0.023917,27
2020-06-07,"Alameda","Ozone",0.022824,27
2020-06-08,"Alameda","Ozone",0.021083,27
2020-06-08,"Alameda","Ozone",0.022882,27
2020-06-09,"Alameda","Ozone",0.019083,27
2020-06-09,"Alameda","Ozone",0.019059,27
2020-06-10,"Alameda","Ozone",0.012875,18
2020-06-10,"Alameda","Ozone",0.013647,18
2020-06-11,"Alameda","Ozone",0.016583,19
2020-06-11,"Alameda","Ozone",0.018882,19
2020-06-12,"Alameda","Ozone",0.023417,24
2020-06-12,"Alameda","Ozone",0.024118,24
2020-06-13,"Alameda","Ozone",0.02375,25
2020-06-13,"Alameda","Ozone",0.023412,25
2020-06-14,"Alameda","Ozone",0.018375,20
2020-06-14,"Alameda","Ozone",0.017588,20
2020-06-15,"Alameda","Ozone",0.0185,20
2020-06-15,"Alameda","Ozone",0.020235,20
2020-06-16,"Alameda","Ozone",0.021133,27
2020-06-16,"Alameda","Ozone",0.021769,27
2020-06-17,"Alameda","Ozone",0.018083,28
2020-06-17,"Alameda","Ozone",0.019353,28
2020-06-18,"Alameda","Ozone",0.024417,34
2020-06-18,"Alameda","Ozone",0.026706,34
2020-06-19,"Alameda","Ozone",0.024583,30
2020-06-19,"Alameda","Ozone",0.024647,30
2020-06-20,"Alameda","Ozone",0.01875,21
2020-06-20,"Alameda","Ozone",0.017647,21
2020-06-21,"Alameda","Ozone",0.016667,19
2020-06-21,"Alameda","Ozone",0.017882,19
2020-06-22,"Alameda","Ozone",0.022042,24
2020-06-22,"Alameda","Ozone",0.023765,24
2020-06-23,"Alameda","Ozone",0.022083,23
2020-06-23,"Alameda","Ozone",0.023176,23
2020-06-24,"Alameda","Ozone",0.016083,19
2020-06-24,"Alameda","Ozone",0.015,19
2020-06-25,"Alameda","Ozone",0.01275,15
2020-06-25,"Alameda","Ozone",0.013882,15
2020-06-26,"Alameda","Ozone",0.01525,17
2020-06-26,"Alameda","Ozone",0.017118,17
2020-06-27,"Alameda","Ozone",0.021417,23
2020-06-27,"Alameda","Ozone",0.022941,23
2020-06-28,"Alameda","Ozone",0.0215,24
2020-06-28,"Alameda","Ozone",0.020118,24
2020-06-29,"Alameda","Ozone",0.015958,22
2020-06-29,"Alameda","Ozone",0.016353,22
2020-06-30,"Alameda","Ozone",0.017417,22
2020-06-30,"Alameda","Ozone",0.019118,22
2020-07-01,"Alameda","Ozone",0.01875,21
2020-07-01,"Alameda","Ozone",0.020176,21
2020-07-02,"Alameda","Ozone",0.024,27
2020-07-02,"Alameda","Ozone",0.025118,27
2020-07-03,"Alameda","Ozone",0.025208,27
2020-07-03,"Alameda","Ozone",0.026176,27
2020-07-04,"Alameda","Ozone",0.025375,33
2020-07-04,"Alameda","Ozone",0.025588,33
2020-07-05,"Alameda","Ozone",0.027708,33
2020-07-05,"Alameda","Ozone",0.029235,33
2020-07-06,"Alameda","Ozone",0.025917,27
2020-07-06,"Alameda","Ozone",0.027941,27
2020-07-07,"Alameda","Ozone",0.0225,30
2020-07-07,"Alameda","Ozone",0.019882,30
2020-07-08,"Alameda","Ozone",0.0155,19
2020-07-08,"Alameda","Ozone",0.017118,19
2020-07-09,"Alameda","Ozone",0.012958,19
2020-07-09,"Alameda","Ozone",0.012882,19
2020-07-10,"Alameda","Ozone",0.00825,11
2020-07-10,"Alameda","Ozone",0.008824,11
2020-07-11,"Alameda","Ozone",0.016917,22
2020-07-11,"Alameda","Ozone",0.019412,22
2020-07-12,"Alameda","Ozone",0.019792,26
2020-07-12,"Alameda","Ozone",0.020471,26
2020-07-13,"Alameda","Ozone",0.023958,24
2020-07-13,"Alameda","Ozone",0.024059,23
2020-07-14,"Alameda","Ozone",0.02375,28
2020-07-14,"Alameda","Ozone",0.024529,28
2020-07-15,"Alameda","Ozone",0.021333,22
2020-07-15,"Alameda","Ozone",0.022824,22
2020-07-16,"Alameda","Ozone",0.024917,26
2020-07-16,"Alameda","Ozone",0.025824,26
2020-07-17,"Alameda","Ozone",0.02325,25
2020-07-17,"Alameda","Ozone",0.023529,25
2020-07-18,"Alameda","Ozone",0.0245,26
2020-07-18,"Alameda","Ozone",0.024,26
2020-07-19,"Alameda","Ozone",0.021333,22
2020-07-19,"Alameda","Ozone",0.020824,22
2020-07-20,"Alameda","Ozone",0.01925,19
2020-07-20,"Alameda","Ozone",0.019235,19
2020-07-21,"Alameda","Ozone",0.015625,18
2020-07-21,"Alameda","Ozone",0.016118,18
2020-07-22,"Alameda","Ozone",0.015292,18
2020-07-22,"Alameda","Ozone",0.015765,18
2020-07-23,"Alameda","Ozone",0.015417,19
2020-07-23,"Alameda","Ozone",0.017059,19
2020-07-24,"Alameda","Ozone",0.020375,21
2020-07-24,"Alameda","Ozone",0.020353,21
2020-07-25,"Alameda","Ozone",0.019792,22
2020-07-25,"Alameda","Ozone",0.020588,22
2020-07-26,"Alameda","Ozone",0.021417,22
2020-07-26,"Alameda","Ozone",0.022471,22
2020-07-27,"Alameda","Ozone",0.020833,21
2020-07-27,"Alameda","Ozone",0.021588,21
2020-07-28,"Alameda","Ozone",0.019458,23
2020-07-28,"Alameda","Ozone",0.017882,23
2020-07-29,"Alameda","Ozone",0.020167,21
2020-07-29,"Alameda","Ozone",0.021471,21
2020-07-30,"Alameda","Ozone",0.021792,22
2020-07-30,"Alameda","Ozone",0.021235,22
2020-07-31,"Alameda","Ozone",0.01675,19
2020-07-31,"Alameda","Ozone",0.015765,19
2020-08-01,"Alameda","Ozone",0.013583,14
2020-08-01,"Alameda","Ozone",0.013882,14
2020-08-02,"Alameda","Ozone",0.015167,18
2020-08-02,"Alameda","Ozone",0.015235,18
2020-08-03,"Alameda","Ozone",0.0165,18
2020-08-03,"Alameda","Ozone",0.017471,18
2020-08-04,"Alameda","Ozone",0.020217,20
2020-08-04,"Alameda","Ozone",0.0215,20
2020-08-05,"Alameda","Ozone",0.023375,22
2020-08-06,"Alameda","Ozone",0.020615,21
2020-08-07,"Alameda","Ozone",0.01855,23
2020-08-07,"Alameda","Ozone",0.018529,23
2020-08-08,"Alameda","Ozone",0.017417,22
2020-08-08,"Alameda","Ozone",0.018882,22
2020-08-09,"Alameda","Ozone",0.019625,24
2020-08-09,"Alameda","Ozone",0.021647,24
2020-08-10,"Alameda","Ozone",0.020458,21
2020-08-10,"Alameda","Ozone",0.021647,21
2020-08-11,"Alameda","Ozone",0.022708,23
2020-08-11,"Alameda","Ozone",0.023118,23
2020-08-12,"Alameda","Ozone",0.014529,24
2020-08-12,"Alameda","Ozone",0.013533,24
2020-08-13,"Alameda","Ozone",0.017833,30
2020-08-13,"Alameda","Ozone",0.020588,30
2020-08-14,"Alameda","Ozone",0.018042,36
2020-08-14,"Alameda","Ozone",0.020294,36
2020-08-15,"Alameda","Ozone",0.018125,28
2020-08-15,"Alameda","Ozone",0.019412,28
2020-08-16,"Alameda","Ozone",0.018667,31
2020-08-16,"Alameda","Ozone",0.020059,31
2020-08-17,"Alameda","Ozone",0.009083,18
2020-08-17,"Alameda","Ozone",0.010588,18
2020-08-18,"Alameda","Ozone",0.00775,17
2020-08-18,"Alameda","Ozone",0.009176,17
2020-08-19,"Alameda","Ozone",0.015792,31
2020-08-19,"Alameda","Ozone",0.018412,31
2020-08-20,"Alameda","Ozone",0.011625,19
2020-08-20,"Alameda","Ozone",0.013059,19
2020-08-21,"Alameda","Ozone",0.016375,28
2020-08-21,"Alameda","Ozone",0.017471,28
2020-08-22,"Alameda","Ozone",0.017792,37
2020-08-22,"Alameda","Ozone",0.019353,37
2020-08-23,"Alameda","Ozone",0.020125,31
2020-08-23,"Alameda","Ozone",0.024294,31
2020-08-24,"Alameda","Ozone",0.017333,24
2020-08-24,"Alameda","Ozone",0.020059,24
2020-08-25,"Alameda","Ozone",0.021875,28
2020-08-25,"Alameda","Ozone",0.023353,28
2020-08-26,"Alameda","Ozone",0.021958,22
2020-08-26,"Alameda","Ozone",0.023235,22
2020-08-27,"Alameda","Ozone",0.018833,20
2020-08-27,"Alameda","Ozone",0.018,20
2020-08-28,"Alameda","Ozone",0.019208,26
2020-08-28,"Alameda","Ozone",0.020353,26
2020-08-29,"Alameda","Ozone",0.019542,24
2020-08-29,"Alameda","Ozone",0.02,24
2020-08-30,"Alameda","Ozone",0.02119,22
2020-08-30,"Alameda","Ozone",0.0225,22
2020-08-31,"Alameda","Ozone",0.026421,29
2020-08-31,"Alameda","Ozone",0.026824,29
2020-09-01,"Alameda","Ozone",0.026917,29
2020-09-01,"Alameda","Ozone",0.028882,29
2020-09-02,"Alameda","Ozone",0.02925,29
2020-09-02,"Alameda","Ozone",0.028588,29
2020-09-03,"Alameda","Ozone",0.028042,28
2020-09-03,"Alameda","Ozone",0.028118,28
2020-09-04,"Alameda","Ozone",0.025208,32
2020-09-04,"Alameda","Ozone",0.024353,32
2020-09-05,"Alameda","Ozone",0.031458,71
2020-09-05,"Alameda","Ozone",0.037176,71
2020-09-06,"Alameda","Ozone",0.035542,87
2020-09-06,"Alameda","Ozone",0.038118,87
2020-09-07,"Alameda","Ozone",0.02513,41
2020-09-07,"Alameda","Ozone",0.025813,41
2020-09-08,"Alameda","Ozone",0.011,12
2020-09-09,"Alameda","Ozone",0.01535,20
2020-09-09,"Alameda","Ozone",0.017176,20
2020-09-10,"Alameda","Ozone",0.009625,15
2020-09-10,"Alameda","Ozone",0.007765,13
2020-09-11,"Alameda","Ozone",0.013917,29
2020-09-11,"Alameda","Ozone",0.017235,29
2020-09-12,"Alameda","Ozone",0.022417,39
2020-09-12,"Alameda","Ozone",0.028353,39
2020-09-13,"Alameda","Ozone",0.034667,37
2020-09-13,"Alameda","Ozone",0.037765,37
2020-09-14,"Alameda","Ozone",0.0345,44
2020-09-14,"Alameda","Ozone",0.032294,44
2020-09-15,"Alameda","Ozone",0.01375,18
2020-09-15,"Alameda","Ozone",0.011941,18
2020-09-16,"Alameda","Ozone",0.007208,11
2020-09-16,"Alameda","Ozone",0.007588,11
2020-09-17,"Alameda","Ozone",0.011792,16
2020-09-17,"Alameda","Ozone",0.014706,16
2020-09-18,"Alameda","Ozone",0.024333,27
2020-09-18,"Alameda","Ozone",0.026294,27
2020-09-19,"Alameda","Ozone",0.019,27
2020-09-19,"Alameda","Ozone",0.016529,27
2020-09-20,"Alameda","Ozone",0.020875,36
2020-09-20,"Alameda","Ozone",0.023,36
2020-09-21,"Alameda","Ozone",0.019708,24
2020-09-21,"Alameda","Ozone",0.023471,24
2020-09-22,"Alameda","Ozone",0.020375,25
2020-09-22,"Alameda","Ozone",0.019059,25
2020-09-23,"Alameda","Ozone",0.012458,19
2020-09-23,"Alameda","Ozone",0.013118,19
2020-09-24,"Alameda","Ozone",0.018875,25
2020-09-24,"Alameda","Ozone",0.022941,25
2020-09-25,"Alameda","Ozone",0.022583,27
2020-09-25,"Alameda","Ozone",0.021765,27
2020-09-26,"Alameda","Ozone",0.014083,22
2020-09-26,"Alameda","Ozone",0.015294,22
2020-09-27,"Alameda","Ozone",0.022375,34
2020-09-27,"Alameda","Ozone",0.026412,34
2020-09-28,"Alameda","Ozone",0.029,43
2020-09-28,"Alameda","Ozone",0.031765,43
2020-09-29,"Alameda","Ozone",0.024792,33
2020-09-29,"Alameda","Ozone",0.029706,33
2020-09-30,"Alameda","Ozone",0.022833,33
2020-09-30,"Alameda","Ozone",0.024,33
2020-10-01,"Alameda","Ozone",0.016333,26
2020-10-01,"Alameda","Ozone",0.018647,26
2020-10-02,"Alameda","Ozone",0.012333,26
2020-10-02,"Alameda","Ozone",0.014412,26
2020-10-03,"Alameda","Ozone",0.012667,23
2020-10-03,"Alameda","Ozone",0.014706,23
2020-10-04,"Alameda","Ozone",0.01275,23
2020-10-04,"Alameda","Ozone",0.014059,23
2020-10-05,"Alameda","Ozone",0.013375,26
2020-10-05,"Alameda","Ozone",0.017412,26
2020-10-06,"Alameda","Ozone",0.015,20
2020-10-06,"Alameda","Ozone",0.019235,20
2020-10-07,"Alameda","Ozone",0.0265,28
2020-10-07,"Alameda","Ozone",0.028235,28
2020-10-08,"Alameda","Ozone",0.027333,30
2020-10-08,"Alameda","Ozone",0.027529,30
2020-10-09,"Alameda","Ozone",0.014083,19
2020-10-09,"Alameda","Ozone",0.011588,19
2020-10-10,"Alameda","Ozone",0.014958,19
2020-10-10,"Alameda","Ozone",0.017824,19
2020-10-11,"Alameda","Ozone",0.017708,28
2020-10-11,"Alameda","Ozone",0.018647,28
2020-10-12,"Alameda","Ozone",0.017,25
2020-10-12,"Alameda","Ozone",0.019588,25
2020-10-13,"Alameda","Ozone",0.013708,25
2020-10-13,"Alameda","Ozone",0.015412,25
2020-10-14,"Alameda","Ozone",0.012375,19
2020-10-14,"Alameda","Ozone",0.014647,19
2020-10-15,"Alameda","Ozone",0.024208,33
2020-10-15,"Alameda","Ozone",0.024882,33
2020-10-16,"Alameda","Ozone",0.024083,31
2020-10-16,"Alameda","Ozone",0.020941,31
2020-10-17,"Alameda","Ozone",0.024625,41
2020-10-17,"Alameda","Ozone",0.028059,41
2020-10-18,"Alameda","Ozone",0.020417,35
2020-10-18,"Alameda","Ozone",0.021294,35
2020-10-19,"Alameda","Ozone",0.008375,14
2020-10-19,"Alameda","Ozone",0.008765,14
2020-10-20,"Alameda","Ozone",0.010667,22
2020-10-20,"Alameda","Ozone",0.012941,22
2020-10-21,"Alameda","Ozone",0.008133,19
2020-10-21,"Alameda","Ozone",0.008385,19
2020-10-22,"Alameda","Ozone",0.015125,24
2020-10-22,"Alameda","Ozone",0.019353,24
2020-10-23,"Alameda","Ozone",0.01775,28
2020-10-23,"Alameda","Ozone",0.020412,28
2020-10-24,"Alameda","Ozone",0.02625,31
2020-10-24,"Alameda","Ozone",0.030529,31
2020-10-25,"Alameda","Ozone",0.030833,33
2020-10-25,"Alameda","Ozone",0.032294,33
2020-10-26,"Alameda","Ozone",0.02725,38
2020-10-26,"Alameda","Ozone",0.023765,38
2020-10-27,"Alameda","Ozone",0.024818,31
2020-10-27,"Alameda","Ozone",0.022333,31
2020-10-28,"Alameda","Ozone",0.02755,33
2020-10-28,"Alameda","Ozone",0.029529,33
2020-10-29,"Alameda","Ozone",0.026333,39
2020-10-29,"Alameda","Ozone",0.029,39
2020-10-30,"Alameda","Ozone",0.019792,31
2020-10-30,"Alameda","Ozone",0.021882,31
2020-10-31,"Alameda","Ozone",0.026208,34
2020-10-31,"Alameda","Ozone",0.029824,34
2020-11-01,"Alameda","Ozone",0.028625,39
2020-11-01,"Alameda","Ozone",0.029882,39
2020-11-02,"Alameda","Ozone",0.016667,30
2020-11-02,"Alameda","Ozone",0.017353,30
2020-11-03,"Alameda","Ozone",0.014125,26
2020-11-03,"Alameda","Ozone",0.014529,26
2020-11-04,"Alameda","Ozone",0.008042,14
